Limit Breached,Ext.,Result Date,Parameter,Locality,Sample Point,Site Code,Data Qualifier,Result,UOM,Comment,HasAttachments,Date Sent,Import Reference,Import Batch No,Import Sample Type,User
False,False,3/09/2024 13:42,"Chlorine, Free",Southside,Newcrest,,=,0.58,mg/L,[redacted],False,,,,,user89818
False,False,3/09/2024 11:02,Chlorine Tank Level,Southside,Newham,,=,156.0,L,[redacted],False,,,,,user89818
False,False,3/09/2024 11:02,"Chlorine, Free",Southside,Newham,,=,1.18,mg/L,[redacted],False,,,,,user89818
False,False,3/09/2024 10:49,"Chlorine, Free",Southside,Westham,,=,0.6,mg/L,[redacted],False,,,,,user89818
False,False,3/09/2024 10:49,Chlorine Tank Level,Portford,Westford,,=,162.0,L,[redacted],False,,,,,user93748
False,False,3/09/2024 10:46,"Chlorine, Free",Portford,Westford,,=,1.12,mg/L,[redacted],False,,,,,user93748
False,False,3/09/2024 10:06,Chlorine Tank Level,Portford,Mountvale,,=,1150.0,L,[redacted],False,,,,,user93748
False,False,3/09/2024 10:05,"Chlorine, Free",Portford,Mountvale,,=,1.12,mg/L,[redacted],False,,,,,user93748
False,False,3/09/2024 09:33,"Chlorine, Free",Portford,Eastview,,=,0.8,mg/L,[redacted],False,,,,,user93748
False,False,3/09/2024 09:31,"Chlorine, Free",Portford,Portfield,,=,0.78,mg/L,[redacted],False,,,,,user93748
False,False,3/09/2024 09:29,Chlorine Tank Level,Portford,Portfield,,=,296.0,L,[redacted],False,,,,,user93748
False,False,3/09/2024 08:04,Chlorine Tank Level,Portford,Eastton,,=,854.0,L,[redacted],False,,,,,user93748
False,False,3/09/2024 03:08,Chlorine Tank Residual,Northside,Lakevale,,=,1.03,mg/L,[redacted],False,,,,,user93748
False,False,3/09/2024 01:18,Chlorine Tank Residual,Northside,Lakeford,,=,1.11,mg/L,[redacted],False,,,,,user93748
False,False,3/09/2024 00:27,Chlorine Tank Residual,Northside,Westcrest,,=,1.12,mg/L,[redacted],False,,,,,user93748
False,False,2/09/2024 15:01,Chlorine Tank Level,Portford,Riverton,,=,400.0,L,[redacted],False,,,,,user89818
False,False,2/09/2024 15:01,"Chlorine, Free",Portford,Riverton,,=,0.88,mg/L,[redacted],False,,,,,user89818
False,False,2/09/2024 14:49,"Chlorine, Free",Southcrest,Northvale,,=,1.2,mg/L,[redacted],False,,,,,user24662
False,False,2/09/2024 14:14,"Chlorine, Free",Northham,Fortbury,CLL839,=,1.06,mg/L,[redacted],False,,,,,user24662
False,False,2/09/2024 13:57,"Chlorine, Free",Portford,Portfield,,=,0.0,mg/L,[redacted],False,,,,,user30032
False,False,2/09/2024 12:15,"Chlorine, Free",Westvale,Eastbury,,=,0.8,mg/L,[redacted],False,,,,,user24662
False,False,2/09/2024 04:49,"Chlorine, Free",Westside,Portcrest,,=,0.71,mg/L,[redacted],False,,,,,user93748
False,False,2/09/2024 03:58,Chlorine Tank Level,Southford,Mountfield,,=,350.0,L,[redacted],False,,,,,user93748
False,False,2/09/2024 03:58,"Chlorine, Free (Outflow)",Southford,Mountfield,,=,0.98,,[redacted],False,,,,,user93748
False,False,2/09/2024 03:58,"Chlorine, Free (Inflow)",Southford,Mountfield,,=,1.22,,[redacted],False,,,,,user93748
False,False,2/09/2024 03:12,Chlorine Tank Level,Westside,Newton,WGN282,=,1059.0,L,[redacted],False,,,,,user93748
False,False,2/09/2024 03:11,"Chlorine, Free",Westside,Newton,WGN282,=,1.26,mg/L,[redacted],False,,,,,user93748
False,False,2/09/2024 02:25,"Chlorine, Free",Southford,Fortcrest,,=,0.82,mg/L,[redacted],False,,,,,user93748
False,False,2/09/2024 02:07,"Chlorine, Free",Southford,Newford,,=,0.71,mg/L,[redacted],False,,,,,user93748
False,False,2/09/2024 01:45,Chlorine Tank Level,Southford,Eastbridge,,=,92.0,L,[redacted],False,,,,,user93748
False,False,2/09/2024 01:45,"Chlorine, Free (Outflow)",Southford,Eastbridge,,=,1.08,,[redacted],False,,,,,user93748
False,False,2/09/2024 01:45,"Chlorine, Free (Inflow)",Southford,Eastbridge,,=,0.98,,[redacted],False,,,,,user93748
False,False,2/09/2024 01:45,"Chlorine, Free (madd)",Southford,Eastbridge,,=,0.98,mg/L,[redacted],False,,,,,user93748
False,False,2/09/2024 00:51,Chlorine Tank Level,Southford,Lakeham,,=,1260.0,L,[redacted],False,,,,,user93748
False,False,2/09/2024 00:51,"Chlorine, Free",Southford,Lakeham,,=,0.75,mg/L,[redacted],False,,,,,user93748
False,False,2/09/2024 00:32,"Chlorine, Free",Southford,Lakefield,JZN666,=,1.15,mg/L,[redacted],False,,,,,user93748
False,False,2/09/2024 00:19,Chlorine Tank Level,Southford,Eastvale,,=,1258.0,L,[redacted],False,,,,,user93748
False,False,2/09/2024 00:19,"Chlorine, Free",Southford,Eastvale,,=,1.09,mg/L,[redacted],False,,,,,user93748
False,False,1/09/2024 23:41,Chlorine Tank Level,Southford,Southbridge,,=,160.0,L,[redacted],False,,,,,user93748
False,False,1/09/2024 23:41,"Chlorine, Free",Southford,Southbridge,,=,1.08,mg/L,[redacted],False,,,,,user93748
False,False,1/09/2024 23:24,"Chlorine, Free",Southford,Southbury,,=,0.66,mg/L,[redacted],False,,,,,user93748
False,False,1/09/2024 23:24,Chlorine Tank Level,Southford,Lakecrest,,=,779.0,L,[redacted],False,,,,,user93748
False,False,1/09/2024 23:03,"Chlorine, Free",Southford,Lakecrest,,=,1.18,mg/L,[redacted],False,,,,,user93748
False,False,30/08/2024 15:10,Chlorine Tank Level,Southside,Lakevale,,=,64.0,L,[redacted],False,,,,,user89818
False,False,30/08/2024 15:09,"Chlorine, Free",Southside,Lakevale,,=,1.02,mg/L,[redacted],False,,,,,user89818
False,False,30/08/2024 14:25,Chlorine Tank Level,Portford,Newham,,=,579.0,L,[redacted],False,,,,,user93748
False,False,30/08/2024 14:24,"Chlorine, Free",Portford,Newham,,=,0.95,mg/L,[redacted],False,,,,,user93748
False,False,30/08/2024 14:09,"Chlorine, Free",Mountcrest,Lakevale,,=,1.05,mg/L,[redacted],False,,,,,user93748
False,False,30/08/2024 12:51,Chlorine Tank Level,Southside,Riverbridge,NCQ961,=,3140.0,L,[redacted],False,,,,,user59009
False,False,30/08/2024 12:51,"Chlorine, Free",Southside,Riverbridge,NCQ961,=,0.89,mg/L,[redacted],False,,,,,user59009
False,False,30/08/2024 12:51,Chlorine Tank Level,Southside,Riverbridge,,=,2850.0,L,[redacted],False,,,,,user59009
False,False,30/08/2024 12:51,"Chlorine, Free",Southside,Riverbridge,,=,1.02,mg/L,[redacted],False,,,,,user59009
False,False,30/08/2024 11:41,Chlorine Tank Level,Portford,Westford,,=,164.0,L,[redacted],False,,,,,user93748
False,False,30/08/2024 11:40,"Chlorine, Free",Portford,Westford,,=,1.28,mg/L,[redacted],False,,,,,user93748
False,False,30/08/2024 09:48,Chlorine Tank Level,Portford,Mountvale,,=,1154.0,L,[redacted],False,,,,,user93748
False,False,30/08/2024 09:39,"Chlorine, Free",Portford,Mountvale,,=,1.1,mg/L,[redacted],False,,,,,user93748
False,False,30/08/2024 08:51,"Chlorine, Free",Portford,Eastview,,=,0.87,mg/L,[redacted],False,,,,,user93748
False,False,30/08/2024 08:51,Chlorine Tank Level,Portford,Portfield,,=,331.0,L,[redacted],False,,,,,user93748
False,False,30/08/2024 08:47,"Chlorine, Free",Portford,Portfield,,=,0.93,mg/L,[redacted],False,,,,,user93748
False,False,29/08/2024 14:51,Chlorine Tank Level,Southside,Lakecrest,,=,54.0,L,[redacted],False,,,,,user89818
False,False,29/08/2024 14:50,"Chlorine, Free",Southside,Lakecrest,,=,0.94,mg/L,[redacted],False,,,,,user89818
False,False,29/08/2024 14:50,Chlorine Tank Level,Southside,Westham,,=,52.0,L,[redacted],False,,,,,user89818
False,False,29/08/2024 14:50,"Chlorine, Free",Southside,Westham,,=,0.94,mg/L,[redacted],False,,,,,user89818
False,False,29/08/2024 14:49,"Chlorine, Free",Southside,Southside,,=,0.56,mg/L,[redacted],False,,,,,user89818
False,False,29/08/2024 14:49,"Chlorine, Free",Southside,Newcrest,,=,0.6,mg/L,[redacted],False,,,,,user89818
False,False,29/08/2024 14:49,"Chlorine, Free",Southside,Fortton,,=,0.75,mg/L,[redacted],False,,,,,user89818
False,False,29/08/2024 11:42,Chlorine Tank Level,Southside,Newham,,=,158.0,L,[redacted],False,,,,,user89818
False,False,29/08/2024 11:42,"Chlorine, Free",Southside,Newham,,=,0.8,mg/L,[redacted],False,,,,,user89818
False,False,29/08/2024 11:30,"Chlorine, Free",Southside,Westham,,=,0.56,mg/L,[redacted],False,,,,,user89818
False,False,29/08/2024 05:04,Chlorine Tank Level,Portford,Riverton,,=,450.0,L,[redacted],False,,,,,user93748
False,False,29/08/2024 05:04,"Chlorine, Free",Portford,Riverton,,=,1.03,mg/L,[redacted],False,,,,,user93748
False,False,28/08/2024 23:14,"Chlorine, Free",Westside,Portcrest,,=,0.81,mg/L,[redacted],False,,,,,user93748
False,False,28/08/2024 14:54,"Chlorine, Free",Newvale,Newford,WAS798,=,1.28,mg/L,[redacted],False,,,,,user52487
False,False,28/08/2024 14:21,Chlorine Tank Residual,Northside,Mountvale,,=,0.95,mg/L,[redacted],False,,,,,user30032
False,False,28/08/2024 13:31,Chlorine Tank Residual,Northside,Newham,,=,0.95,mg/L,[redacted],False,,,,,user30032
False,False,28/08/2024 12:59,Chlorine Tank Residual,Northside,Fortbridge,,=,1.0,mg/L,[redacted],False,,,,,user30032
False,False,28/08/2024 11:32,Chlorine Tank Residual,Northside,Westcrest,,=,0.95,mg/L,[redacted],False,,,,,user30032
False,False,28/08/2024 11:17,Chlorine Tank Residual,Southside,Fortham,,=,0.6,mg/L,[redacted],False,,,,,user59009
False,False,28/08/2024 11:17,Chlorine Tank Level,Southside,Fortham,,=,200.0,L,[redacted],False,,,,,user59009
False,False,28/08/2024 11:05,Chlorine Tank Residual,Northside,Lakevale,,=,1.12,mg/L,[redacted],False,,,,,user30032
False,False,28/08/2024 10:18,Chlorine Tank Residual,Northside,Lakebridge,,=,0.95,mg/L,[redacted],False,,,,,user30032
False,False,28/08/2024 09:45,Chlorine Tank Residual,Northside,Lakeford,,=,0.84,mg/L,[redacted],False,,,,,user30032
False,False,27/08/2024 15:40,Chlorine Tank Level,Southford,Mountfield,,=,360.0,L,[redacted],False,,,,,user30032
False,False,27/08/2024 15:40,"Chlorine, Free (Outflow)",Southford,Mountfield,,=,0.99,,[redacted],False,,,,,user30032
False,False,27/08/2024 15:40,"Chlorine, Free (Inflow)",Southford,Mountfield,,=,0.88,,[redacted],False,,,,,user30032
False,False,27/08/2024 13:03,"Chlorine, Free",Southford,Northham,,=,0.65,mg/L,[redacted],False,,,,,user52487
False,False,27/08/2024 13:02,"Chlorine, Free",Southford,Fortside,,=,0.68,mg/L,[redacted],False,,,,,user52487
False,False,26/08/2024 15:41,"Chlorine, Free",Westvale,Eastbury,,=,0.85,mg/L,[redacted],False,,,,,user74042
False,False,26/08/2024 14:59,"Chlorine, Free",Northham,Fortbury,CLL839,=,1.11,mg/L,[redacted],False,,,,,user74042
False,False,26/08/2024 11:31,Chlorine Tank Level,Westside,Newton,WGN282,=,1094.0,L,[redacted],False,,,,,user30032
False,False,26/08/2024 11:31,"Chlorine, Free",Westside,Newton,WGN282,=,0.9,mg/L,[redacted],False,,,,,user30032
False,False,26/08/2024 11:17,Chlorine Tank Level,Southford,Eastbridge,,=,61.0,L,[redacted],False,,,,,user30032
False,False,26/08/2024 11:16,"Chlorine, Free (madd)",Southford,Eastbridge,,=,0.98,mg/L,[redacted],False,,,,,user30032
False,False,26/08/2024 11:16,"Chlorine, Free (Outflow)",Southford,Eastbridge,,=,0.81,,[redacted],False,,,,,user30032
False,False,26/08/2024 11:16,"Chlorine, Free (Inflow)",Southford,Eastbridge,,=,0.83,,[redacted],False,,,,,user30032
False,False,26/08/2024 10:39,"Chlorine, Free",Southford,Fortcrest,,=,0.94,mg/L,[redacted],False,,,,,user30032
False,False,26/08/2024 10:29,"Chlorine, Free",Southford,Newford,,=,1.09,mg/L,[redacted],False,,,,,user30032
False,False,26/08/2024 10:29,"Chlorine, Free",Southford,Lakefield,JZN666,=,1.19,mg/L,[redacted],False,,,,,user30032
False,False,26/08/2024 09:37,Chlorine Tank Level,Southford,Eastvale,,=,1292.0,L,[redacted],False,,,,,user30032
False,False,26/08/2024 09:37,"Chlorine, Free",Southford,Eastvale,,=,0.92,mg/L,[redacted],False,,,,,user30032
False,False,26/08/2024 09:32,"Chlorine, Free",Southford,Lakeham,,=,0.92,mg/L,[redacted],False,,,,,user30032
False,False,26/08/2024 09:24,Chlorine Tank Level,Southford,Lakeham,,=,1302.0,L,[redacted],False,,,,,user30032
False,False,26/08/2024 09:14,Chlorine Tank Level,Southford,Southbridge,,=,160.0,L,[redacted],False,,,,,user30032
False,False,26/08/2024 09:14,"Chlorine, Free",Southford,Southbridge,,=,0.96,mg/L,[redacted],False,,,,,user30032
False,False,26/08/2024 08:56,"Chlorine, Free",Southford,Southbury,,=,0.74,mg/L,[redacted],False,,,,,user30032
False,False,26/08/2024 08:40,Chlorine Tank Level,Southford,Lakecrest,,=,783.0,L,[redacted],False,,,,,user30032
False,False,26/08/2024 08:40,"Chlorine, Free",Southford,Lakecrest,,=,0.97,mg/L,[redacted],False,,,,,user30032
False,False,26/08/2024 04:45,Chlorine Tank Level,Portford,Mountvale,,=,1161.0,L,[redacted],False,,,,,user93748
False,False,26/08/2024 04:44,"Chlorine, Free",Portford,Mountvale,,=,1.02,mg/L,[redacted],False,,,,,user93748
False,False,26/08/2024 02:51,Chlorine Tank Level,Portford,Westford,,=,169.0,L,[redacted],False,,,,,user93748
False,False,26/08/2024 02:50,"Chlorine, Free",Portford,Westford,,=,1.1,mg/L,[redacted],False,,,,,user93748
False,False,26/08/2024 02:39,Chlorine Tank Level,Portford,Eastton,,=,861.0,L,[redacted],False,,,,,user93748
False,False,25/08/2024 23:56,Chlorine Tank Level,Portford,Riverton,,=,480.0,L,[redacted],False,,,,,user93748
False,False,25/08/2024 23:56,"Chlorine, Free",Portford,Riverton,,=,0.98,mg/L,[redacted],False,,,,,user93748
False,False,25/08/2024 23:19,Chlorine Tank Level,Portford,Newham,,=,581.0,L,[redacted],False,,,,,user93748
False,False,25/08/2024 23:19,"Chlorine, Free",Portford,Newham,,=,0.94,mg/L,[redacted],False,,,,,user93748
False,False,25/08/2024 22:44,Chlorine Tank Level,Portford,Portfield,,=,371.0,L,[redacted],False,,,,,user93748
False,False,25/08/2024 22:44,"Chlorine, Free",Portford,Eastview,,=,0.97,mg/L,[redacted],False,,,,,user93748
False,False,25/08/2024 22:44,"Chlorine, Free",Portford,Portfield,,=,1.01,mg/L,[redacted],False,,,,,user93748
False,False,23/08/2024 15:28,"Chlorine, Free",Mountcrest,Lakevale,,=,1.18,mg/L,[redacted],False,,,,,user93748
False,False,23/08/2024 15:24,Chlorine Tank Level,Portford,Mountvale,,=,1173.0,L,[redacted],False,,,,,user93748
False,False,23/08/2024 15:23,"Chlorine, Free",Portford,Mountvale,,=,1.05,mg/L,[redacted],False,,,,,user93748
False,False,23/08/2024 10:40,Chlorine Tank Level,Southside,Westham,,=,54.0,L,[redacted],False,,,,,user89818
False,False,23/08/2024 10:39,"Chlorine, Free",Southside,Westham,,=,1.02,mg/L,[redacted],False,,,,,user89818
False,False,23/08/2024 10:10,Chlorine Tank Level,Portford,Riverton,,=,485.0,L,[redacted],False,,,,,user93748
False,False,23/08/2024 10:10,"Chlorine, Free",Portford,Riverton,,=,0.99,mg/L,[redacted],False,,,,,user93748
False,False,23/08/2024 09:15,"Chlorine, Free",Portford,Eastview,,=,0.95,mg/L,[redacted],False,,,,,user93748
False,False,23/08/2024 09:14,Chlorine Tank Level,Portford,Portfield,,=,396.0,L,[redacted],False,,,,,user93748
False,False,23/08/2024 09:10,"Chlorine, Free",Portford,Portfield,,=,0.97,mg/L,[redacted],False,,,,,user93748
False,False,22/08/2024 14:54,"Chlorine, Free",Newvale,Newford,WAS798,=,1.11,mg/L,[redacted],False,,,,,user52487
False,False,22/08/2024 11:50,Chlorine Tank Level,Southford,Southbridge,,=,160.0,L,[redacted],False,,,,,user30032
False,False,22/08/2024 11:50,"Chlorine, Free",Southford,Southbridge,,=,1.15,mg/L,[redacted],False,,,,,user30032
False,False,22/08/2024 11:17,"Chlorine, Free",Southford,Southbury,,=,0.86,mg/L,[redacted],False,,,,,user30032
False,False,22/08/2024 11:03,Chlorine Tank Level,Southford,Lakecrest,,=,785.0,L,[redacted],False,,,,,user30032
False,False,22/08/2024 11:03,"Chlorine, Free",Southford,Lakecrest,,=,1.02,mg/L,[redacted],False,,,,,user30032
False,False,22/08/2024 09:06,Chlorine Tank Level,Southside,Lakevale,,=,90.0,L,[redacted],False,,,,,user30032
False,False,22/08/2024 09:05,"Chlorine, Free",Southside,Lakevale,,=,0.81,mg/L,[redacted],False,,,,,user30032
False,False,22/08/2024 01:53,Chlorine Tank Level,Portford,Newham,,=,576.0,L,[redacted],False,,,,,user93748
False,False,22/08/2024 01:53,"Chlorine, Free",Portford,Newham,,=,1.07,mg/L,[redacted],False,,,,,user93748
False,False,22/08/2024 00:49,Chlorine Tank Level,Portford,Westford,,=,174.0,L,[redacted],False,,,,,user93748
False,False,22/08/2024 00:49,"Chlorine, Free",Portford,Westford,,=,0.96,mg/L,[redacted],False,,,,,user93748
False,False,21/08/2024 15:20,"Chlorine, Free",Southford,Lakeham,,=,1.04,mg/L,[redacted],False,,,,,user30032
False,False,21/08/2024 15:20,Chlorine Tank Level,Southford,Lakeham,,=,1314.0,L,[redacted],False,,,,,user30032
False,False,21/08/2024 15:02,"Chlorine, Free",Southford,Eastvale,,=,1.03,mg/L,[redacted],False,,,,,user30032
False,False,21/08/2024 15:01,Chlorine Tank Level,Southford,Eastvale,,=,1296.0,L,[redacted],False,,,,,user30032
False,False,21/08/2024 14:44,"Chlorine, Free",Southford,Lakefield,JZN666,=,1.02,mg/L,[redacted],False,,,,,user30032
False,False,21/08/2024 13:38,"Chlorine, Free",Southford,Fortcrest,,=,0.72,mg/L,[redacted],False,,,,,user30032
False,False,21/08/2024 13:21,"Chlorine, Free",Southford,Newford,,=,0.77,mg/L,[redacted],False,,,,,user30032
False,False,21/08/2024 13:10,"Chlorine, Free (madd)",Southford,Eastbridge,,=,1.14,mg/L,[redacted],False,,,,,user30032
False,False,21/08/2024 13:10,"Chlorine, Free (Outflow)",Southford,Eastbridge,,=,1.17,,[redacted],False,,,,,user30032
False,False,21/08/2024 13:10,"Chlorine, Free (Inflow)",Southford,Eastbridge,,=,1.03,,[redacted],False,,,,,user30032
False,False,21/08/2024 13:06,"Chlorine, Free",Southside,Fortton,,=,0.58,mg/L,[redacted],False,,,,,user89818
False,False,21/08/2024 13:03,Chlorine Tank Level,Southford,Eastbridge,,=,63.0,L,[redacted],False,,,,,user30032
False,False,21/08/2024 12:47,"Chlorine, Free",Westside,Newton,WGN282,=,1.21,mg/L,[redacted],False,,,,,user30032
False,False,21/08/2024 12:44,Chlorine Tank Level,Westside,Newton,WGN282,=,1099.0,L,[redacted],False,,,,,user30032
False,False,21/08/2024 11:32,Chlorine Tank Level,Southside,Newham,,=,165.0,L,[redacted],False,,,,,user89818
False,False,21/08/2024 11:32,"Chlorine, Free",Southside,Newham,,=,0.8,mg/L,[redacted],False,,,,,user89818
False,False,21/08/2024 11:31,Chlorine Tank Level,Southside,Riverbridge,NCQ961,=,3130.0,L,[redacted],False,,,,,user89818
False,False,21/08/2024 11:31,"Chlorine, Free",Southside,Riverbridge,NCQ961,=,8.86,mg/L,[redacted],False,,,,,user89818
False,False,21/08/2024 11:30,Chlorine Tank Level,Southside,Riverbridge,,=,3180.0,L,[redacted],False,,,,,user89818
False,False,21/08/2024 11:30,"Chlorine, Free",Southside,Riverbridge,,=,1.04,mg/L,[redacted],False,,,,,user89818
False,False,21/08/2024 10:50,"Chlorine, Free",Westside,Portcrest,,=,0.68,mg/L,[redacted],False,,,,,user59009
False,False,21/08/2024 05:31,Chlorine Tank Residual,Northside,Lakeford,,=,0.96,mg/L,[redacted],False,,,,,user93748
False,False,21/08/2024 05:15,Chlorine Tank Residual,Northside,Lakevale,,=,1.29,mg/L,[redacted],False,,,,,user93748
False,False,21/08/2024 02:54,Chlorine Tank Residual,Northside,Westcrest,,=,0.95,mg/L,[redacted],False,,,,,user93748
False,False,21/08/2024 01:58,Chlorine Tank Residual,Northside,Newham,,=,0.94,mg/L,[redacted],False,,,,,user93748
False,False,21/08/2024 01:31,Chlorine Tank Residual,Northside,Mountvale,,=,0.8,mg/L,[redacted],False,,,,,user93748
False,False,21/08/2024 01:04,Chlorine Tank Residual,Northside,Fortbridge,,=,1.0,mg/L,[redacted],False,,,,,user93748
False,False,21/08/2024 00:44,Chlorine Tank Residual,Northside,Lakebridge,,=,0.98,mg/L,[redacted],False,,,,,user93748
False,False,20/08/2024 16:41,"Chlorine, Free",Southford,Northham,,=,0.68,mg/L,[redacted],False,,,,,user88504
False,False,20/08/2024 16:40,"Chlorine, Free",Southford,Fortside,,=,0.62,mg/L,[redacted],False,,,,,user88504
False,False,20/08/2024 15:55,"Chlorine, Free",Portvale,Westside,,=,1.42,mg/L,[redacted],False,,,,,user79514
False,False,20/08/2024 14:15,Chlorine Tank Level,Southside,Lakecrest,,=,118.0,L,[redacted],False,,,,,user89818
False,False,20/08/2024 14:15,"Chlorine, Free",Southside,Lakecrest,,=,0.8,mg/L,[redacted],False,,,,,user89818
False,False,20/08/2024 14:15,"Chlorine, Free",Southside,Southside,,=,0.6,mg/L,[redacted],False,,,,,user89818
False,False,20/08/2024 14:14,"Chlorine, Free",Southside,Newcrest,,=,0.6,mg/L,[redacted],False,,,,,user89818
False,False,20/08/2024 11:59,"Chlorine, Free",Southside,Westham,,=,0.72,mg/L,[redacted],False,,,,,user89818
False,False,20/08/2024 05:12,Chlorine Tank Level,Southford,Mountfield,,=,390.0,L,[redacted],False,,,,,user93748
False,False,20/08/2024 05:11,"Chlorine, Free (Outflow)",Southford,Mountfield,,=,0.96,,[redacted],False,,,,,user93748
False,False,20/08/2024 05:11,"Chlorine, Free (Inflow)",Southford,Mountfield,,=,1.25,,[redacted],False,,,,,user93748
False,False,19/08/2024 13:06,"Chlorine, Free",Northham,Fortbury,CLL839,=,1.08,mg/L,[redacted],False,,,,,user24662
False,False,19/08/2024 13:05,"Chlorine, Free",Southcrest,Northvale,,=,1.07,mg/L,[redacted],False,,,,,user24662
False,False,19/08/2024 13:03,"Chlorine, Free",Westvale,Eastbury,,=,0.81,mg/L,[redacted],False,,,,,user24662
False,False,19/08/2024 04:54,Chlorine Tank Level,Portford,Mountvale,,=,1177.0,L,[redacted],False,,,,,user93748
False,False,19/08/2024 04:54,"Chlorine, Free",Portford,Mountvale,,=,1.01,mg/L,[redacted],False,,,,,user93748
False,False,19/08/2024 03:00,Chlorine Tank Level,Portford,Eastton,,=,868.0,L,[redacted],False,,,,,user93748
False,False,19/08/2024 03:00,Chlorine Tank Level,Portford,Westford,,=,179.0,L,[redacted],False,,,,,user93748
False,False,19/08/2024 03:00,"Chlorine, Free",Portford,Westford,,=,1.25,mg/L,[redacted],False,,,,,user93748
False,False,18/08/2024 23:20,Chlorine Tank Level,Portford,Riverton,,=,500.0,L,[redacted],False,,,,,user93748
False,False,18/08/2024 23:20,"Chlorine, Free",Portford,Riverton,,=,1.05,mg/L,[redacted],False,,,,,user93748
False,False,18/08/2024 22:58,Chlorine Tank Level,Portford,Newham,,=,576.0,L,[redacted],False,,,,,user93748
False,False,18/08/2024 22:58,"Chlorine, Free",Portford,Newham,,=,0.99,mg/L,[redacted],False,,,,,user93748
False,False,18/08/2024 22:21,"Chlorine, Free",Portford,Eastview,,=,0.98,mg/L,[redacted],False,,,,,user93748
False,False,18/08/2024 22:21,"Chlorine, Free",Portford,Portfield,,=,0.95,mg/L,[redacted],False,,,,,user93748
False,False,18/08/2024 22:16,Chlorine Tank Level,Portford,Portfield,,=,431.0,L,[redacted],False,,,,,user93748
False,False,16/08/2024 14:01,Chlorine Tank Level,Portford,Newham,,=,577.0,L,[redacted],False,,,,,user30032
False,False,16/08/2024 14:01,"Chlorine, Free",Portford,Newham,,=,0.9,mg/L,[redacted],False,,,,,user30032
False,False,16/08/2024 12:25,Chlorine Tank Level,Southside,Fortham,,=,200.0,L,[redacted],False,,,,,user89818
False,False,16/08/2024 12:25,Chlorine Tank Residual,Southside,Fortham,,=,0.76,mg/L,[redacted],False,,,,,user89818
False,False,16/08/2024 12:25,"Chlorine, Free",Southside,Southside,,=,0.6,mg/L,[redacted],False,,,,,user89818
False,False,16/08/2024 12:25,"Chlorine, Free",Southside,Newcrest,,=,0.6,mg/L,[redacted],False,,,,,user89818
False,False,16/08/2024 10:25,"Chlorine, Free",Mountcrest,Lakevale,,=,1.01,mg/L,[redacted],False,,,,,user30032
False,False,16/08/2024 09:32,"Chlorine, Free",Portford,Westford,,=,0.98,mg/L,[redacted],False,,,,,user30032
False,False,16/08/2024 09:30,Chlorine Tank Level,Portford,Westford,,=,187.0,L,[redacted],False,,,,,user30032
False,False,16/08/2024 08:56,Chlorine Tank Level,Portford,Mountvale,,=,1185.0,L,[redacted],False,,,,,user30032
False,False,16/08/2024 08:55,"Chlorine, Free",Portford,Mountvale,,=,1.02,mg/L,[redacted],False,,,,,user30032
False,False,16/08/2024 08:35,"Chlorine, Free",Portford,Eastview,,=,0.9,mg/L,[redacted],False,,,,,user30032
False,False,16/08/2024 08:35,Chlorine Tank Level,Portford,Portfield,,=,459.0,L,[redacted],False,,,,,user30032
False,False,16/08/2024 08:35,"Chlorine, Free",Portford,Portfield,,=,0.97,mg/L,[redacted],False,,,,,user30032
False,False,15/08/2024 12:23,"Chlorine, Free",Southside,Lakevale,,=,1.02,mg/L,[redacted],False,,,,,user89818
False,False,15/08/2024 12:22,Chlorine Tank Level,Southside,Lakevale,,=,67.0,L,[redacted],False,,,,,user89818
False,False,15/08/2024 12:22,Chlorine Tank Level,Southside,Lakecrest,,=,148.0,L,[redacted],False,,,,,user89818
False,False,15/08/2024 12:22,"Chlorine, Free",Southside,Lakecrest,,=,0.94,mg/L,[redacted],False,,,,,user89818
False,False,14/08/2024 23:50,Chlorine Tank Residual,Northside,Newham,,=,1.02,mg/L,[redacted],False,,,,,user93748
False,False,14/08/2024 23:49,Chlorine Tank Level,Portford,Riverton,,=,510.0,L,[redacted],False,,,,,user93748
False,False,14/08/2024 23:49,"Chlorine, Free",Portford,Riverton,,=,1.02,mg/L,[redacted],False,,,,,user93748
False,False,14/08/2024 15:17,Chlorine Tank Residual,Northside,Mountvale,,=,0.95,mg/L,[redacted],False,,,,,user30032
False,False,14/08/2024 14:15,Chlorine Tank Residual,Northside,Fortbridge,,=,1.01,mg/L,[redacted],False,,,,,user30032
False,False,14/08/2024 13:22,Chlorine Tank Residual,Northside,Lakebridge,,=,0.92,mg/L,[redacted],False,,,,,user30032
False,False,14/08/2024 10:53,"Chlorine, Free",Portvale,Westside,,=,1.48,mg/L,[redacted],False,,,,,user52487
False,False,14/08/2024 04:03,Chlorine Tank Residual,Northside,Lakevale,,=,1.19,mg/L,[redacted],False,,,,,user93748
False,False,14/08/2024 03:42,Chlorine Tank Residual,Northside,Lakeford,,=,1.05,mg/L,[redacted],False,,,,,user93748
False,False,14/08/2024 03:21,Chlorine Tank Residual,Northside,Westcrest,,=,1.33,mg/L,[redacted],False,,,,,user93748
False,False,13/08/2024 16:01,"Chlorine, Free",Southford,Northham,,=,0.76,mg/L,[redacted],False,,,,,user88504
False,False,13/08/2024 16:01,"Chlorine, Free",Southford,Fortside,,=,0.73,mg/L,[redacted],False,,,,,user88504
